EVTOPTA12190;Buy the fuel;Acheter le carburant;Treibstoff kaufen;;Comprad el combustible.;;;;;;;;;
EVTOPTA12200;The interests of industry will prevail;Les intérêts de l'industrie prévalent.;Die Interessen der Industrie werden Vorrecht haben.;;Los intereses de la industria prevalecerán.;;;;;;;;;
EVTOPTA12210;Excellent!;Excellent !;Exzellent!;;¡Excelente!;;;;;;;;;
EVTOPTA12220;Stockpile the extra tea;Stocker en réserve nationale l'excédent de thé;Überschüssigen Tee lagern.;;Almacenad el té extra.;;;;;;;;;
EVTOPTA12230;We have none to spare;Nous n'avons rien à gaspiller.;Wir haben keine Extrateile.;;No podemos dar ningún repuesto.;;;;;;;;;
EVTOPTA12240;... what's it worth to you?;... qu'est-ce qui est mieux pour vous ?;... was ist es euch wert?;;¿Qué te importa a ti?;;;;;;;;;
EVTOPTA12250;Prioritize saving the rich neighborhoods;Sauver en priorité les quartiers riches.;Zuerst die reichen Viertel retten.;;Primero salvad los barrios más ricos.;;;;;;;;;
EVTOPTA12260;Our offices must be representative;Nos bureaux doivent être représentatifs.;Unsere Büros müssen repräsentativ aussehen.;;Nuestras oficinas deben ser representativas.;;;;;;;;;
EVTOPTA12270;We can still wear them, though...;Mais on peut encore les porter...;Wir können sie trotzdem noch tragen ...;;Aún así, podemos seguir llevándolos...;;;;;;;;;
EVTOPTA12280;Discard the rags;Jeter ces guenilles;Schmeißt die Fetzen weg.;;Deshaceos de los trapos.;;;;;;;;;
EVTOPTA13020;Allow them to return home;Les laisser rentrer chez eux.;Lasst sie heimkehren.;;Dejadles regresar a casa.;;;;;;;;;
EVTOPTA13030;Oh well...;Ah bon...;Na ja ...;;Oh, bueno...;;;;;;;;;
EVTOPTA13040;Keep it small. Keep it simple. Keep it under control.;Voir petit. Faire simple. Maintenir sous contrôle.;Immer schön klein halten. Immer schön simpel halten. Immer schön unter Kontrolle halten.;;Mantenedlo pequeño. Mantenedlo bajo control.;;;;;;;;;
EVTOPTA13050;It is not our place to intervene;Ce n'est pas notre rôle d'intervenir.;Es ist nicht unsere Pflicht, zu intervenieren.;;No nos corresponde intervenir.;;;;;;;;;
EVTOPTA13055;Blast!;Bon sang !;Verdammt!;;¡Maldición!;;;;;;;;;
EVTOPTA13060;It is not our place to intervene;Ce n'est pas notre rôle d'intervenir.;Es ist nicht unsere Pflicht, zu intervenieren.;;No nos corresponde intervenir.;;;;;;;;;
EVTOPTA13065;That's the spirit!;C'est courageux !;So muss das sein!;;¡Así se hace!;;;;;;;;;
EVTOPTA13070;Why, that is excellent!;C'est tout à fait excellent ! ;Das ist ja ganz ausgezeichnet!;;¡Eso es magnífico!;;;;;;;;;
EVTOPTA13080;The foreigner is ignorant, not malevolent;L'étranger est ignorant, pas malveillant.;Der Ausländer ist ignorant, nicht bösartig.;;El extranjero es ignorante, no malévolo.;;;;;;;;;
EVTOPTA13090;Our research will blossom.;Notre recherche va progresser.;Unsere Forschung wird aufblühen.;;Nuestra investigación florecerá.;;;;;;;;;
EVTOPTA13100;Oh darn.;Oh, bon sang !;Oh verflixt.;;¡Caramba!;;;;;;;;;
EVTOPTA13110;Sounds good!;Cela me semble bien !;Klingt gut!;;¡Suena bien!;;;;;;;;;
EVTOPTA13120;Enjoy the conversations, but ultimately do nothing;Surveiller les conversations sans intervenir;Die Gespräche genießen, aber nichts tun.;;Disfrutad de las conversaciones, pero no hagáis nada.;;;;;;;;;
EVTOPTA13130;Certainly! Our troops need to modernize;Certainement ! Nos troupes doivent se moderniser.;Sicherlich! Unsere Truppen müssen modernisiert werden.;;¡Ciertamente! Nuestras tropas necesitan modernizarse.;;;;;;;;;
EVTOPTA13140;Blast!;Bon sang !;Verdammt!;;¡Maldición!;;;;;;;;;
EVTOPTA13150;Ignore them;Les ignorer;Ignoriert sie;;Ignoradlos;;;;;;;;;
EVTOPTA13160;Hand him over to the foreigners;Le remettre aux étrangers;Händigt ihn seinen Landsleuten aus.;;Entregadlo a los extranjeros.;;;;;;;;;
EVTOPTA13170;Dispatch a punitive expedition;Dépêcher une expédition punitive;Strafexpedition entsenden;;Enviad una expedición punitiva.;;;;;;;;;
EVTOPTA13180;We are pleased;Nous sommes ravis.;Wir sind erfreut.;;Estamos satisfechos.;;;;;;;;;
EVTOPTA13190;Reform the military;Réformer l'armée;Militär reformieren;;Reformad el ejército.;;;;;;;;;
EVTOPTA13200;We bide our time;Nous attendons le bon moment.;Wir warten auf den richtigen Zeitpunkt.;;Esperaremos el momento oportuno.;;;;;;;;;
EVTOPTA13210;Push for reform;Réformer;Auf Reformen drängen.;;Impulsad la reforma.;;;;;;;;;
EVTOPTA13220;They'd better appreciate this;C'est à prendre ou à laisser.;Dafür sollten sie uns dankbar sein.;;Ellos lo apreciarían.;;;;;;;;;
EVTOPTA13230;Grudgingly erect a monument to the diplomat;Ériger à contrecœur un monument à la mémoire du diplomate;Widerwillig ein Monument zu Gedenken des Diplomaten errichten.;;A regañadientes, erigid un monumento.;;;;;;;;;
EVTOPTA13240;Turn the ship away;Renvoyer le navire;Schickt das Schiff fort.;;No dejar pasar al barco;;;;;;;;;
EVTOPTA13250;Free Trade is Fair Trade!;Le libre-échange, c'est le juste échange !;Freihandel ist fairer Handel!;;¡El comercio libre es comercio justo!;;;;;;;;;
EVTOPTA13260;Bending with the wind is also a form of resistance;Plier sous le vent est aussi une forme de résistance.;Sich dem Winde beugen ist auch eine Form des Widerstandes.;;Combarse con el viento también es una forma de resistencia.;;;;;;;;;
EVTOPTA13270;Huzzah!;Hourra !;Hurra!;;¡Hurra!;;;;;;;;;
EVTOPTA13280;Blast!;Bon sang !;Verdammt!;;¡Maldición!;;;;;;;;;
EVTOPTA13290;Major reform!;Réforme importante !;Große Reform!;;¡Reforma a gran escala!;;;;;;;;;
EVTOPTA13300;Open a bombard with whatever is available;Le bombarder avec tout ce qui est disponible;Mit allem bombardieren, was wir haben.;;Cañonearlo en cuanto sea posible;;;;;;;;;
EVTOPTA13305;A matter that merits national attention, I'm sure;C'est une question qui mérite une attention nationale, j'en suis sûr.;Ich bin überzeugt, dass diese Angelegenheit der nationalen Aufmerksamkeit wert ist.;;Un asunto que merece atención nacional, no me cabe duda.;;;;;;;;;
EVTOPTA13310;False teachings!;Leurs enseignements sont faux !;Falsche Lehren!;;¡Falsas enseñanzas!;;;;;;;;;
EVTOPTA13320;Interesting...;Intéressant...;Interessant;;Interesante...;;;;;;;;;
EVTOPTA13330;Excellent!;Excellent !;Exzellent!;;¡Excelente!;;;;;;;;;
EVTOPTA13340;I see pillars of smoke...;Je vois des colonnes de fumée...;Ich sehe Rauchsäulen ...;;Veo columnas de humo...;;;;;;;;;
EVTOPTA13352;Indeed...;En effet...;In der Tat ...;;Ya lo creo...;;;;;;;;;
EVTOPTA13360;Interesting.;Intéressant.;Interessant;;Interesante.;;;;;;;;;
EVTOPTA13400;Let's have a seat!;Asseyons-nous !;Setzen wir uns!;;¡Tomemos asiento!;;;;;;;;;
EVTOPTA13410;Excellent!;Excellent !;Exzellent!;;¡Excelente!;;;;;;;;;
EVTOPTA13420;Interesting;Intéressant;Interessant;;Interesante.;;;;;;;;;
EVTOPTA14500;Divert more water to local farms;Détourner de l'eau vers les fermes locales;Mehr Wasser zu lokalen Höfen umleiten.;;Desviar más agua hacia las granjas locales.;;;;;;;;;
EVTOPTA14510;We should open the colony up to free competition between any and all traders;Nous devrions ouvrir la colonie à la concurrence entre tous les commerçants.;Wir sollten die Kolonie dem offenen Wettbewerb zwischen allen Händlern öffnen.;;Deberíamos abrir la colonia a la libre competencia entre todo tipo de comerciantes.;;;;;;;;;
EVTOPTA14520;Naturally, a new factory can only be a good thing;Naturellement, l'ouverture d'une nouvelle usine ne peut être qu'une bonne chose.;Natürlich bringt eine neue Fabrik nichts als Gutes.;;Una nueva fábrica solo puede resultar positiva, desde luego.;;;;;;;;;
EVTOPTA14530;We must seek an effective, honest and diligent administration;Nous devons mettre en place une administration efficace, honnête et appliquée.;Wir müssen eine effektive, ehrliche und strebsame Verwaltung anstreben.;;Tenemos que conseguir una administración efectiva, honesta y diligente.;;;;;;;;;
EVTOPTA14550;A rousing cheer for the Empire!;Une acclamation enthousiaste pour l'Empire !;Ein dreifaches Hoch auf das Reich!;;¡Un enardecido saludo al imperio!;;;;;;;;;
EVTOPTA14560;We need to enact a more comprehensive education policy;Nous devons mettre en œuvre une politique éducative digne de ce nom.;Wir brauchen eine umfassendere Bildungspolitik.;;Tenemos que llevar a cabo una política educativa más exhaustiva;;;;;;;;;
EVTOPTA14570;We make no concessions to threats and violence;Nous ne ferons aucune concession face aux menaces ou à la violence.;Wir lassen uns von Drohungen und Gewalt nicht einschüchtern.;;Nosotros no hacemos concesiones a las amenazas y a la violencia;;;;;;;;;
EVTOPTA14580;Who gives a hoot about their religion anyway?;Qui s'intéresse à leur religion ?;Niemand schert sich einen Dreck um ihre Religion.;;¿Y a quién le importa su religión?;;;;;;;;;
EVTOPTA14590;Lazy natives need to learn to adapt!;Ces fainéants d'indigènes vont devoir s'adapter !;Diese faulen Eingeborenen müssen lernen, sich anzupassen!;;¡Esos nativos perezosos tienen que adaptarse!;;;;;;;;;
EVTOPTA14600;We must remain calm. This situation will pass.;Nous devons rester calmes. Cette situation passera.;Wir müssen die Ruhe bewahren. Die Situation wird sich schon beruhigen.;;Tenemos que mantener la calma. Esta situación pasará.;;;;;;;;;
EVTOPTA14610;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;
EVTOPTA14620;Intervene immediately!;Intervenir immédiatement !;Sofort intervenieren!;;¡Hay que intervenir de inmediato!;;;;;;;;;
EVTOPTA14630;Leave it be. Hopefully the situation will resolve itself.;Laisser faire. Avec un peu de chance, la situation se rétablira d'elle-même.;Lasst es sein. Hoffentlich wird sich die Situation von selbst lösen.;;Dejémoslo como está. Esperemos que la situación se resuelva por sí sola.;;;;;;;;;
EVTOPTA14640;This is something, therefore it must be done!;C'est quelque chose ! Cela doit donc être fait !;Wir müssen unbedingt etwas unternehmen!;;¡Algo pasa, así que algo habrá que hacer!;;;;;;;;;
EVTOPTA14650;Let us leave the lion sleeping in its jungle;Laissons le lion dormir dans sa jungle.;Lassen wir die armen Tiere doch in Ruhe!;;Dejemos al león que duerma tranquilamente.;;;;;;;;;
EVTOPTA14660;This will reflect beautifully on us!;Excellente nouvelle !;Das wird uns in gutem Licht erscheinen lassen!;;¡Esto tendrá una magnífica repercusión para nosotros!;;;;;;;;;
EVTOPTA14680;I support the idea wholeheartedly;Je soutiens l'idée de tout cœur.;Ich unterstütze die Idee voll und ganz.;;Apoyo la idea sin reservas;;;;;;;;;
EVTOPTA14690;My loyal subjects, you serve your country best at home!;Mes loyaux sujets, vous servirez mieux votre pays sur votre terre natale !;Meine loyalen Untertanen, eurem Land dient ihr am besten zu Hause!;;¡Mis leales súbditos, servís mejor a vuestro país en casa!;;;;;;;;;
EVTOPTA14700;It's a Bananza!;Hum, des bananes !;Alle auf die Bananen!;;¡Plátano Baloo!;;;;;;;;;
EVTOPTA14710;Get out of my hair you profiteering scumbags;Hors de ma vue, sales profiteurs.;Geht mir aus den Augen, ihr unverschämten Wucherer!;;Fuera de mi vista, escoria especuladora;;;;;;;;;
EVTOPTA14720;The colonies are of vital importance to the nation;Les colonies ont une importance vitale pour la nation.;Die Kolonien sind für die Nation von unverzichtbarer Bedeutung.;;Las colonias son de vital importancia para la nación;;;;;;;;;
EVTOPTA15000;$COUNTRY$ is occupied elsewhere at the moment;$COUNTRY$ a autre chose à régler pour le moment.;$COUNTRY$ ist gerade mit anderen Aufgaben beschäftigt.;;$COUNTRY$ está ocupado ;;;;;;;;;
EVTOPTA15010;The policy stands;Maintenir cette politique;Das Gesetz bleibt.;;La iniciativa se queda como está;;;;;;;;;
EVTOPTA15020;Leave him be;Le laisser tranquille;Lasst ihn in Frieden.;;Dejadlo en paz;;;;;;;;;
EVTOPTA15030;Mitigate the policies slightly;Modérer légèrement la politique;Strategie leicht abmildern.;;Mitiguemos ligeramente esas políticas;;;;;;;;;
EVTOPTA15050;They're $PROVINCECULTURE$! We have nothing to fear;Ce sont des $PROVINCECULTURE$ ! Nous n'avons rien à craindre.;Sie sind $PROVINCECULTURE$! Wir haben nichts zu befürchten.;;¡Son gente de ascendencia $PROVINCECULTURE$! ;;;;;;;;;
EVTOPTA15060;Nationalize the bank;Nationaliser la banque;Die Bank soll verstaatlicht werden.;;Nacionalizar el banco;;;;;;;;;
EVTOPTA15070;Speak softly;Négocier en douceur;Behutsam gegen sie vorgehen.;;Charlar amablemente;;;;;;;;;
EVTOPTA15080;We fight them here;Les combattre ici même;Wir werden sie hier bekämpfen.;;Los combatiremos aquí;;;;;;;;;
EVTOPTA15090;The runt got what he deserved;Cet avorton n'a eu que ce qu'il méritait.;Der Bengel hat bekommen, was er verdient hat.;;El niñato se llevó lo que se merecía;;;;;;;;;
EVTOPTA15100;We are not provoked by this drivel;Ces bêtises ne nous font ni chaud ni froid.;Diese Bemühungen provozieren uns nicht!;;No nos dejemos provocar por tales sandeces;;;;;;;;;
EVTOPTA15110;Curtail distribution;Limiter sa distribution;Vertrieb drosseln.;;Restringid la distribución;;;;;;;;;
EVTOPTA15120;The die has been cast;Les dés sont jetés;Die Würfel sind gefallen.;;La suerte está echada;;;;;;;;;
EVTOPTA15130;Use $COUNTRYCULTURE$;Utiliser le $COUNTRYCULTURE$;$COUNTRYCULTURE$ verwenden;;Usar a la población $COUNTRYCULTURE$;;;;;;;;;
EVTOPTA15140;No time to see them, sadly;Pas le temps de les voir, hélas.;Ich habe leider keine Zeit für sie, wie schade.;;Lamentablemente, no puedo recibirlos;;;;;;;;;
EVTOPTA15150;Organize a crack-down;Sévir;Hart durchgreifen;;Tomemos medidas enérgicas;;;;;;;;;
EVTOPTA15160;Arrrgh!;Arrrgh !;Arrrgh!;;¡Arrrgh!;;;;;;;;;
EVTOPTA15170;Round up the usual suspects;Rassembler les suspects habituels;Sammelt die üblichen Verdächtigen ein.;;Detengamos a los sospechosos habituales;;;;;;;;;
EVTOPTA15180;Support the movement;Soutenir le mouvement;Bewegung unterstützen;;Apoyemos el movimiento;;;;;;;;;
EVTOPTA15190;Do not intervene;Ne pas intervenir;Nicht intervenieren;;No intervengamos;;;;;;;;;
EVTOPTA15200;Get rid of the ring-leaders;Se débarrasser des meneurs;Lasst die Anführer verschwinden.;;Deshagámonos de los cabecillas;;;;;;;;;
EVTOPTA15210;This man is clearly dangerous. Imprison him;Cet homme est dangereux. Il faut l'emprisonner.;Der Mann ist gefährlich. Werft ihn ins Gefängnis.;;Este hombre es claramente peligroso Encarcelarlo.;;;;;;;;;
EVTOPTA15220;Demand strict discipline;Exiger une discipline stricte;Strenge Disziplin fordern.;;Exijamos una estricta disciplina;;;;;;;;;
EVTOPTA15230;Secret Police to the rescue;Appeler la police secrète à la rescousse;Geheimpolizei einsetzen;;Policía secreta al rescate;;;;;;;;;
EVTOPTA15240;Leave it be;Laisser faire;Lasst sie in Ruhe.;;Dejadla en paz;;;;;;;;;
EVTOPTA15260;Yes, of course!;Oui, bien sûr !;Ja, natürlich!;;¡Sí, por supuesto!;;;;;;;;;
EVTOPTA15270;Rescind the building ban!;Abroger cette interdiction !;Widerruft den Bauprojektbann!;;¡Revocad la prohibición de construir!;;;;;;;;;
EVTOPTA15274;Rescind the building policy;Renoncer à la politique de construction;Widerruft den Bauprojektbann!;;Revocad la política de construcción;;;;;;;;;
EVTOPTA15280;Enforce the $COUNTRY_ADJ$ Curricula;Appliquer le programme d'études $COUNTRY_ADJ$;$COUNTRY_ADJ$en Stundenplan erzwingen.;;Impongamos la educación a la $COUNTRY_ADJ$;;;;;;;;;
EVTOPTA15290;Reform the curricula;Réformer le système;Reformiert den Stundenplan.;;Reformemos el currículo;;;;;;;;;
EVTOPTA15300;Not in $PROVINCENAME$ they don't!;Pas en $PROVINCENAME$ !;Nein, nicht in $PROVINCENAME$!;;¡En $PROVINCENAME$, ni hablar!;;;;;;;;;
EVTOPTA15310;Horrid. Absolutely horrid.;Horrible. Absolument horrible.;Fürchterlich. Absolut fürchterlich.;;Mal asunto. Muy mal asunto.;;;;;;;;;
EVTOPTA16000;Three rousing cheers for the Union!;Hip hip hip hourra pour l'Union !;Ein dreifaches Hurra auf die Union!;;¡Tres vivos hurras por la Unión!;;;;;;;;;
EVTOPTA16010;His soul is, indeed, marching on.;Son âme poursuit le combat.;Sein Seele marschiert tatsächlich weiter.;;Su espíritu sigue avanzando, sin duda.;;;;;;;;;
EVTOPTA16020;Worrying news;C'est une nouvelle inquiétante.;Beunruhigende Nachrichten;;Noticias preocupantes;;;;;;;;;
EVTOPTA16040;Of master...;Maître...;Of master...;;A los amos..;;;;;;;;;
EVTOPTA16050;Something for everyone!;Il y en a pour tous les goûts !;Für jeden etwas!;;¡Algo para todos!;;;;;;;;;
EVTOPTA16060;Something for everyone!;Il y en a pour tous les goûts !;Für jeden etwas!;;¡Algo para todos!;;;;;;;;;
EVTOPTA16080;Let them sing;Laissons-les chanter.;Lasst sie doch singen.;;Dejadles cantar;;;;;;;;;
EVTOPTA16110;...so?;... et alors ?;... na und?;;¿Y?;;;;;;;;;
EVTOPTA16160;Indeed;En effet;Tatsächlich;;Ciertamente;;;;;;;;;
EVTOPTA16170;My Stamp Collectors act!;Ma loi sur les collectionneurs de timbres !;Mein Briefmarkensammlergesetz!;;¡Mi ley de filatélicos!;;;;;;;;;
EVTOPTA16210;A black day for $STATENAME$;Une journée noire pour $STATENAME$;Ein schwarzer Tag für $STATENAME$;;Un día negro para $STATENAME$;;;;;;;;;
EVTOPTA16220;Interesting;Intéressant;Interessant;;Interesante.;;;;;;;;;
EVTOPTA16230;Grim news;Triste nouvelle;Betrübliche Neuigkeiten;;Malas noticias;;;;;;;;;
EVTOPTA16240;Grim news;Triste nouvelle;Betrübliche Neuigkeiten;;Malas noticias;;;;;;;;;
EVTOPTA16300;So this is the little lady...;C'est donc cette petite dame...;Das ist also die kleine Frau ...;;Así que esta pequeña damisela...;;;;;;;;;
EVTOPTA16310;Interesting;Intéressant;Interessant;;Interesante.;;;;;;;;;
EVTOPTA16400;Trust the common man to get it right!;Faire confiance à l'opinion publique !;Vertrauen wir darauf, dass der einfache Mann Recht behält!;;¡Confiemos en el hombre de la calle para hacer lo debido!;;;;;;;;;
EVTOPTA16410;Rejoice!;Réjouissons-nous !;Juhu!;;¡Alegría!;;;;;;;;;
EVTOPTA16420;Let us hope that this is their last stand.;Espérons qu'il s'agit de la dernière poche de résistance.;Lasst uns hoffen, dass dies ihr letztes Gefecht wird.;;Esperemos que esta sea su batalla final.;;;;;;;;;
EVTOPTA16430;R.I.P.;Qu'ils reposent en paix !;Ruht in Frieden.;;Descanse en paz;;;;;;;;;
EVTOPTA16440;They will submit, sooner or later.;Tôt ou tard, ils se soumettront.;Früher oder später werden sie sich unterwerfen.;;Se someterán tarde o temprano.;;;;;;;;;
EVTOPTA16450;Hail to the Chief!;Salut au chef !;Der Häuptling lebe hoch!;;¡Viva el Jefe!;;;;;;;;;
EVTOPTA17010;Use the secret police to contain these dangerous revolutionaries;Utiliser la police secrète pour contenir ces dangereux révolutionnaires.;Interessant.;;Usad a la policía secreta para contener a estas revolucionarias peligrosas;;;;;;;;;
EVTOPTA17570;And they say there is no leftist bias in the media... pfft.;Et ils disent qu'il n'y a pas de polarisation gauchiste dans les médias... pfft ;Gut.;;Y dicen que no hay tendencia izquierdista en los medios... pfff.;;;;;;;;;
EVTOPTA18000;They do as they please;Ils font ce qu'ils veulent.;Sie können machen, was sie wollen.;;Ellos actúan como les place;;;;;;;;;
EVTOPTA18010;Liberal-Conservative;Libéraux-conservateurs;Liberal-Konservativ;;Conservadora liberal;;;;;;;;;
EVTOPTA18020;That does not make the deficiencies any less real;Il n'en reste pas moins que les carences sont bien réelles.;Das ändert aber nichts an dem Bestehen der Defizite.;;Eso no hace que las deficiencias sean menos reales.;;;;;;;;;
EVTOPTA18030;Lend it tacit support;Offrir notre soutien tacite;Stillschweigend unterstützen;;Prestarle apoyo tácito;;;;;;;;;
EVTOPTA18040;That won't be necessary;Cela ne sera pas nécessaire.;Das wird nicht notwendig sein.;;No será necesario;;;;;;;;;
EVTOPTA18050;Motion carries;Motion acceptée;Antrag angenommen;;Se acepta la moción;;;;;;;;;
EVTOPTA18060;The party-whips will bring them in line;Les appels du parti y remettront de l'ordre.;Die Partei-Peitschen werden sie schon zur Vernunft bringen.;;Los látigos del partido los mantendrán a raya;;;;;;;;;
EVTOPTA18070;Just as planned;Comme prévu;Wie geplant;;Tal y como estaba planeado;;;;;;;;;
EVTOPTA18080;Let them go;Qu'ils s'en aillent !;Sollen sie doch gehen.;;Que se vayan;;;;;;;;;
EVTOPTA18090;We need a bi-partisan solution;Il nous faut une solution bi-partisane.;Wir benötigen eine überparteiliche Lösung!;;Necesitamos una solución bipartidista;;;;;;;;;
EVTOPTA18100;Stall the issue until the next election;Remettre ce point à la prochaine élection;Zögert das Problem bis zur nächsten Wahl hinaus.;;Eludamos el asunto hasta las próximas elecciones;;;;;;;;;
EVTOPTA18110;Fortune favors the bold;La chance sourit aux audacieux.;Das Glück belohnt die Mutigen.;;La suerte favorece a los audaces;;;;;;;;;
EVTOPTA18120;Let them go.;Qu'ils s'en aillent.;Sollen sie doch gehen.;;Que se vayan.;;;;;;;;;
EVTOPTA18130;What will be, will be;Qui vivra verra !;Es kommt, wie es kommt.;;Lo que tenga que ser, será;;;;;;;;;
EVTOPTA18140;Do nothing;Ne rien faire;Nichts unternehmen;;No hacer nada;;;;;;;;;
EVTOPTA18150;Stop the move.;Arrêter le mouvement;Haltet sie auf.;;Detengamos la maniobra;;;;;;;;;
EVTOPTA18160;Things will get better;La situation va s'améliorer;Alles wird besser werden.;;Las cosas irán a mejor;;;;;;;;;
EVTOPTA18170;Maybe we have things to learn;Nous avons peut-être des choses à apprendre;Vielleicht haben wir noch etwas zu lernen.;;Tal vez hay cosas que tenemos que aprender;;;;;;;;;
EVTOPTA18180;Excellent!;Excellent !;Hervorragend!;;¡Excelente!;;;;;;;;;
EVTOPTA18190;By Jingo!;Bon sang !;Recht hat er!;;¡Por Jingo!;;;;;;;;;
EVTOPTA18200;Push for laissez faire;Mettre en avant un programme de 'laissez-faire';Laissez Faire vorantreiben.;;Impulsemos el 'laissez faire';;;;;;;;;
EVTOPTA18500;Restore the calm;Restaurer le calme;Ruhe und Ordnung wiederherstellen.;;Restablezcamos la calma;;;;;;;;;
EVTOPTA18510;Modesty and justice;Modestie et justice;Bescheidenheit und Gerechtigkeit;;Humildad y justicia;;;;;;;;;
EVTOPTA18520;Let us not overextend;Ne dépassons pas les bornes.;Jetzt wollen wir aber mal nicht übertreiben.;;No nos desbordemos;;;;;;;;;
EVTOPTA18530;Hard work and toil!;Travaillez dur !;Harte Arbeit zahlt sich aus!;;¡Trabajo duro y esfuerzo!;;;;;;;;;
EVTOPTA18540;Pride and Glory;Fierté et gloire;Stolz und Ruhm;;Orgullo y gloria;;;;;;;;;
EVTOPTA18550;Dispatch police forces;Envoyez les forces de police;Polizeitruppen einsetzen.;;Despleguemos fuerzas policiales;;;;;;;;;
EVTOPTA18560;Let us forget;Oublions.;Lasst uns vergessen.;;Olvidémoslo;;;;;;;;;
EVTOPTA18570;Remain calm, and take pride;Garder notre calme et savourer notre fierté;Ruhig bleiben und stolz sein.;;Mantener la calma, y sentirnos orgullosos;;;;;;;;;
EVTOPTA18580;Peace is on its way;La paix est en marche;Bald wird Frieden herrschen.;;La paz está de camino;;;;;;;;;
EVTOPTA19000;Good news!;Bonne nouvelle !;Gute Nachrichten!;;¡Buenas noticias!;;;;;;;;;
EVTOPTA19005;Assert our position;Imposer notre position;Unsere Position durchsetzen.;;Impongamos nuestra postura;;;;;;;;;
EVTOPTA19010;All must see our splendor!;Tout le monde doit voir notre splendeur !;Alle müssen unsere Größe sehen!;;¡Todos deben contemplar nuestro esplendor!;;;;;;;;;
EVTOPTA19020;Send the expedition!;Envoyez l'expédition !;Schickt die Expedition los!;;¡Enviemos la expedición!;;;;;;;;;
EVTOPTA19022;Send a $COUNTRY_ADJ$ expedition!;Envoyez une expédition $COUNTRY_ADJ$ !;Schickt eine $COUNTRY_ADJ$e Expedition los!;;¡Enviemos una expedición $COUNTRY_ADJ$!;;;;;;;;;
EVTOPTA19023;No, he's on his own;Non, qu'il se débrouille !;Nein, er ist auf sich alleine gestellt.;;No, que se apañen;;;;;;;;;
EVTOPTA19024;Abort the expedition;Abandonner l'expédition;Brecht die Expedition ab!;;Cancelemos la expedición;;;;;;;;;
EVTOPTA19025;We support our boys!;Nous soutenons nos hommes !;Wir unterstützen unsere Jungs!;;¡Apoyemos a nuestros muchachos!;;;;;;;;;
EVTOPTA19026;Blast!;Nom de nom !;Verdammt!;;¡Maldición!;;;;;;;;;
EVTOPTA19027;Excellent!;Parfait !;Hervorragend!;;¡Excelente!;;;;;;;;;
EVTOPTA19028;Blast!;Nom de nom !;Verdammt!;;¡Maldición!;;;;;;;;;
EVTOPTA19029;Yay!;Oui !;Juhu!;;¡Toma ya!;;;;;;;;;
EVTOPTA19030;$FROMCOUNTRY$ must renounce the title;$FROMCOUNTRY$ doit renoncer au titre;$FROMCOUNTRY$ muss sich von dem Titel lossagen.;;$FROMCOUNTRY$ debe renunciar al título;;;;;;;;;
EVTOPTA19031;The title is ours!;Ce titre est à nous !;Der Titel ist unser!;;¡El título es nuestro!;;;;;;;;;
EVTOPTA19032;So it must be;Qu'il en soit ainsi !;So soll es sein.;;Así debe ser;;;;;;;;;
EVTOPTA19033;Most fortunate;À la bonne heure !;Was für ein Glück.;;Muy afortunadamente;;;;;;;;;
EVTOPTA19043;Bribes are the way forward;Corruption en cours;Bestechungsgelder sind unterwegs.;;Los sobornos son la solución;;;;;;;;;
EVTOPTA19044;Fantastic!;Fantastique !;Fantastisch!;;¡Fantástico!;;;;;;;;;
EVTOPTA19045;What next? Comet sighted?;Et maintenant ? Comète en vue ?;Was kommt als nächstes? Die Sichtung eines Kometen?;;¿Qué será lo próximo? ¿Avistar un cometa?;;;;;;;;;
EVTOPTA19046;Glorious!;Magnifique !;Wunderbar!;;¡Glorioso!;;;;;;;;;
EVTOPTA19047;Orphans Rejoice!;Les orphelins se réjouissent !;Fantastisch!;;¡Menudo alegrón!;;;;;;;;;
EVTOPTA19200;This reeks of foul play...;Cela sent la mauvaise histoire...;Das riecht nach falschem Spiel ...;;Esto apesta a juego sucio...;;;;;;;;;
EVTOPTA19300;I lift my lamp beside the golden door;De ma lumière, j'éclaire la porte d'or !;Hoch halt’ ich mein Licht am gold’nen Tore!;;Elevo mi faro junto a la dorada puerta;;;;;;;;;
EVTOPTA19500;They shall not have died in vain!;Ils ne doivent pas être morts en vain !;Sie sollen nicht umsonst gestorben sein!;;¡Su muerte no será en vano!;;;;;;;;;
EVTOPTA19501;Merits due consideration;Mérite et considération;Das ist reifliche Überlegung wert.;;Los méritos merecen consideración;;;;;;;;;
EVTOPTA21000;*cough* *cough*;(Toux !);*hust* *hust*;;*cof* *cof*;;;;;;;;;
EVTOPTA21010;We must aid those starving!;Nous devons aider ceux qui ont faim !;Wir müssen den Hungerleidenden helfen!;;¡Tenemos que ayudar a esos hambrientos!;;;;;;;;;
EVTOPTA21020;Stuff breaks, people die;Des gens meurent;Zeug zerbricht, Leute sterben.;;Las cosas se deterioran, la gente muere;;;;;;;;;
EVTOPTA21030;Fight the disease with every available means;Combattez cette maladie coûte que coûte;Die Krankheit mit allen zur Verfügung stehenden Mitteln bekämpfen.;;Combatamos la enfermedad con todo medio disponible;;;;;;;;;
